,Country,1991,1992,1993,1994,1995,199,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
66,Colombia,26.0,25.0,29.0,33.0,29.0,31.0,34.0,34.0,37.0,36.0,38.0,44.0,43.0,44.0,44.0,42.0,38.0,41.0,48.0,51.0,64.0,80.0,102.0,134.0,171.0,201.0,245.0,282.0,316.0,371.0,412.0,475.0
67,Paraguay,5.0,6.0,8.0,7.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,11.0,15.0,17.0,21.0,26.0,39.0,56.0,64.0,72.0,72.0,75.0,85.0,93.0
68,Peru,29.0,35.0,31.0,30.0,28.0,29.0,28.0,26.0,28.0,29.0,29.0,29.0,35.0,38.0,38.0,39.0,42.0,42.0,46.0,48.0,50.0,57.0,65.0,77.0,91.0,100.0,122.0,128.0,147.0,159.0,165.0,168.0
69,Plurinational State of Bolivia,35.0,32.0,34.0,26.0,27.0,30.0,32.0,33.0,35.0,31.0,33.0,35.0,36.0,37.0,34.0,36.0,35.0,36.0,37.0,33.0,37.0,35.0,35.0,42.0,44.0,46.0,51.0,59.0,66.0,72.0,78.0,86.0
70,Uruguay,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0
71,Afghanistan,193.0,208.0,222.0,225.0,242.0,278.0,266.0,259.0,261.0,245.0,235.0,257.0,242.0,230.0,230.0,218.0,205.0,204.0,212.0,209.0,216.0,216.0,208.0,202.0,199.0,199.0,208.0,222.0,243.0,261.0,261.0,267.0
72,Syrian Arab Republic,349.0,407.0,426.0,431.0,429.0,428.0,407.0,422.0,420.0,434.0,455.0,482.0,496.0,524.0,565.0,608.0,665.0,707.0,775.0,867.0,997.0,1.165,1.337,1.656,2.149,2.895,3.632,4.156,4.732,5.289,5.404,5.638
73,Armenien,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,11.0,11.0,21.0,26.0,30.0,25.0,18.0,26.0,34.0,39.0,37.0,45.0,61.0,84.0,109.0,145.0,189.0,224.0,255.0,279.0,296.0,306.0,322.0
74,Azerbaijan,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,10.0,17.0,20.0,30.0,41.0,41.0,46.0,52.0,54.0,61.0,69.0,80.0,104.0,156.0,237.0,288.0,378.0,486.0,603.0,705.0,877.0,1.085,1.185,1.432
75,Bahrain,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,6.0,9.0,8.0,8.0,12.0,11.0,12.0,18.0,25.0
76,Bangladesh,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,12.0,15.0,18.0,18.0,20.0
